	filename	determiner	monotonicity	gold_label	replace_target	replace_source	replace_mode	ori_sentence	new_sentence
2478	silver/p30/d3549	and	conjunction	entailment				An own language for each nation and a second that 's shared by all .	An own language for each nation
2479	silver/p30/d3549	and	conjunction	neutral				An own language for each nation	An own language for each nation and a second that 's shared by all .
2480	silver/p31/d0707	and	conjunction	entailment				"Brooks issued a statement to President Bush , and NNSA ( National Nuclear Security~Administration ) employees , saying that he would resign "" shortly "" ."	Brooks issued a statement to President Bush ,
2481	silver/p31/d0707	and	conjunction	neutral				Brooks issued a statement to President Bush ,	"Brooks issued a statement to President Bush , and NNSA ( National Nuclear Security~Administration ) employees , saying that he would resign "" shortly "" ."
2482	silver/p31/d0753	and	conjunction	neutral				The Canadian parliament 's Ethics Commission said former immigration minister , Judy Sgro , did nothing wrong and her staff had put her into a conflict of interest .	The Canadian parliament 's Ethics Commission said former immigration minister , Judy Sgro , did nothing wrong
2483	silver/p31/d0753	and	conjunction	entailment				The Canadian parliament 's Ethics Commission said former immigration minister , Judy Sgro , did nothing wrong	The Canadian parliament 's Ethics Commission said former immigration minister , Judy Sgro , did nothing wrong and her staff had put her into a conflict of interest .
2484	silver/p31/d0875	and	conjunction	entailment				All that has happened before , and will happen again .	All that has happened before ,
2485	silver/p31/d0875	and	conjunction	neutral				All that has happened before ,	All that has happened before , and will happen again .
2486	silver/p31/d0895	and	conjunction	entailment				He fell asleep behind the wheel and had an accident .	He fell asleep behind the wheel
2487	silver/p31/d0895	and	conjunction	neutral				He fell asleep behind the wheel	He fell asleep behind the wheel and had an accident .
2488	silver/p31/d0935	and	conjunction	entailment				He was a widower , but a year after his son 's wedding , he could not hold it any longer and also got married .	He was a widower , but a year after his son 's wedding , he could not hold it any longer
2489	silver/p31/d0935	and	conjunction	neutral				He was a widower , but a year after his son 's wedding , he could not hold it any longer	He was a widower , but a year after his son 's wedding , he could not hold it any longer and also got married .
2490	silver/p31/d1405	and	conjunction	entailment				Christianity came to Armenia at the beginning of the first century and became an official religion in the year 301 .	Christianity came to Armenia at the beginning of the first century
2491	silver/p31/d1405	and	conjunction	neutral				Christianity came to Armenia at the beginning of the first century	Christianity came to Armenia at the beginning of the first century and became an official religion in the year 301 .
2492	silver/p31/d1470	and	conjunction	neutral				In theory , there is no difference between theory and practice . But , in practice , there is .	In theory , there is no difference between theory
2493	silver/p31/d1470	and	conjunction	entailment				In theory , there is no difference between theory	In theory , there is no difference between theory and practice . But , in practice , there is .
2494	silver/p31/d1567	and	conjunction	entailment				Then we shook hands and said good-bye .	Then we shook hands
2495	silver/p31/d1567	and	conjunction	neutral				Then we shook hands	Then we shook hands and said good-bye .
2496	silver/p31/d1700	and	conjunction	entailment				Adoption for gay and lesbian parents remains a hotly contested issue in the United~States .	Adoption for gay
2497	silver/p31/d1700	and	conjunction	neutral				Adoption for gay	Adoption for gay and lesbian parents remains a hotly contested issue in the United~States .
2498	silver/p31/d1820	and	conjunction	entailment				The green alien is humanoid and stands at 3.7 metres .	The green alien is humanoid
2499	silver/p31/d1820	and	conjunction	neutral				The green alien is humanoid	The green alien is humanoid and stands at 3.7 metres .
2500	silver/p31/d1855	and	conjunction	entailment				Monday , Tuesday , Wednesday , Thursday , Friday , Saturday and Sunday are the seven days of the week .	Monday , Tuesday , Wednesday , Thursday , Friday , Saturday
2501	silver/p31/d1855	and	conjunction	neutral				Monday , Tuesday , Wednesday , Thursday , Friday , Saturday	Monday , Tuesday , Wednesday , Thursday , Friday , Saturday and Sunday are the seven days of the week .
2502	silver/p31/d1890	and	conjunction	entailment				Tom is both able and willing .	Tom is both able
2503	silver/p31/d1890	and	conjunction	neutral				Tom is both able	Tom is both able and willing .
2504	silver/p31/d1924	and	conjunction	entailment				I met Mary and John when in London .	I met Mary
2505	silver/p31/d1924	and	conjunction	neutral				I met Mary	I met Mary and John when in London .
2506	silver/p31/d2018	and	conjunction	entailment				I 'm sick and tired of being sick and tired .	I 'm sick
2507	silver/p31/d2018	and	conjunction	neutral				I 'm sick	I 'm sick and tired of being sick and tired .
2508	silver/p31/d2039	and	conjunction	entailment				Tom shot and killed a bear .	Tom shot
2510	silver/p31/d2153	and	conjunction	entailment				It 's been a very worrying week for Mary , and she 's relieved to have it behind her .	It 's been a very worrying week for Mary ,
2511	silver/p31/d2153	and	conjunction	neutral				It 's been a very worrying week for Mary ,	It 's been a very worrying week for Mary , and she 's relieved to have it behind her .
2512	silver/p31/d2251	and	conjunction	entailment				Tom entered the empty room and immediately noticed a lit cigarette in the ashtray .	Tom entered the empty room
2513	silver/p31/d2251	and	conjunction	neutral				Tom entered the empty room	Tom entered the empty room and immediately noticed a lit cigarette in the ashtray .
2514	silver/p31/d2375	and	conjunction	entailment				We found him bound and gagged .	We found him bound
2515	silver/p31/d2375	and	conjunction	neutral				We found him bound	We found him bound and gagged .
2516	silver/p31/d2409	and	conjunction	entailment				Tom looked sad and lonely .	Tom looked sad
2517	silver/p31/d2409	and	conjunction	neutral				Tom looked sad	Tom looked sad and lonely .
2518	silver/p31/d2453	and	conjunction	entailment				Until we meet again , Bob and Nora .	Until we meet again , Bob
2519	silver/p31/d2453	and	conjunction	neutral				Until we meet again , Bob	Until we meet again , Bob and Nora .
2520	silver/p31/d2500	and	conjunction	entailment				I left some scallions out on the veranda for too long and they dried out .	I left some scallions out on the veranda for too long
2521	silver/p31/d2500	and	conjunction	neutral				I left some scallions out on the veranda for too long	I left some scallions out on the veranda for too long and they dried out .
2522	silver/p31/d2562	and	conjunction	entailment				Tom put a dish with cheese and crackers on the table .	Tom put a dish with cheese
2523	silver/p31/d2562	and	conjunction	neutral				Tom put a dish with cheese	Tom put a dish with cheese and crackers on the table .
2524	silver/p31/d2703	and	conjunction	entailment				Tom has a beard just like his father , grandfathers and brothers do .	Tom has a beard just like his father , grandfathers
2525	silver/p31/d2703	and	conjunction	neutral				Tom has a beard just like his father , grandfathers	Tom has a beard just like his father , grandfathers and brothers do .
2526	silver/p31/d2805	and	conjunction	entailment				Mayumi gathered her small change and bought a beach ball .	Mayumi gathered her small change
2527	silver/p31/d2805	and	conjunction	neutral				Mayumi gathered her small change	Mayumi gathered her small change and bought a beach ball .
2528	silver/p31/d2806	and	conjunction	neutral				The killer has just taken his fourteenth victim , and we still have no lead on his identity .	The killer has just taken his fourteenth victim ,
2529	silver/p31/d2806	and	conjunction	entailment				The killer has just taken his fourteenth victim ,	The killer has just taken his fourteenth victim , and we still have no lead on his identity .
2530	silver/p31/d2832	and	conjunction	neutral				There are sentences whose translation into certain languages does n't make sense and , therefore , should be avoided .	There are sentences whose translation into certain languages does n't make sense
2531	silver/p31/d2832	and	conjunction	entailment				There are sentences whose translation into certain languages does n't make sense	There are sentences whose translation into certain languages does n't make sense and , therefore , should be avoided .
2532	silver/p31/d2858	and	conjunction	entailment				This is John and that is his brother .	This is John
2533	silver/p31/d2858	and	conjunction	neutral				This is John	This is John and that is his brother .
2534	silver/p31/d2890	and	conjunction	entailment				Tom overpowered the guard and took his gun .	Tom overpowered the guard
2535	silver/p31/d2890	and	conjunction	neutral				Tom overpowered the guard	Tom overpowered the guard and took his gun .
2536	silver/p31/d3091	and	conjunction	entailment				The pidgeons of Boston are fat and proud .	The pidgeons of Boston are fat
2537	silver/p31/d3091	and	conjunction	neutral				The pidgeons of Boston are fat	The pidgeons of Boston are fat and proud .
